AltimetriaNorm,AmplitudeNorm,concavoConvNorm,CurvaturaNegativaNorm,CurvaturaPositivaNorm,DeclividadeNorm,GeomIgualA1,GeomIgualA2,GeomIgualA3,GeomIgualA4,GeomIgualA5,GeomIgualA6,GeomIgualA7,GeomIgualA8,OrientacaoEncosta=1,OrientacaoEncosta=2,OrientacaoEncosta=3,OrientacaoEncosta=4,OrientacaoEncosta=5,OrientacaoEncosta=6,OrientacaoEncosta=7,OrientacaoEncosta=8,OrientacaoEncosta=9,UsoSolo=1,UsoSolo=2,UsoSolo=3,UsoSolo=4,UsoSolo=5,positivoDeRisco
0.180505415,0,0.000294888,0.956276072,0.016991691,0.090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.180505415,0,0.001113899,0.965469499,0.002746312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.180505415,0,0.000550829,0.93987976,0.096387829,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.180505415,0,0.148638228,0.903807615,0.145323188,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.180505415,0,0.002240039,0.927855711,0.164016496,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.180505415,0,0.351343411,0.879759519,0.182509613,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.231046931,0.2,0.008996879,0.888844248,0.284871263,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.227436823,0.2,0.019132138,0.832808337,0.222433452,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.231046931,0.2,0.001113899,0.92696497,0.307170216,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.231046931,0.2,0.000738519,0.909151743,0.358763656,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.223826715,0.066666667,0.009157756,0.954194148,0.192775658,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.21299639,0,3.74421E-05,0.803034549,0.687407597,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.187725632,0,0.000238013,0.84911006,0.439693843,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.180505415,0,0.013501438,0.795282725,0.006077623,0.181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.180505415,0,0.003366179,0.743486974,0,0.090909091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.180505415,0,0.006744599,0.883556553,0.037976805,0.090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.285198556,0,0.002521574,0.914495551,0.438982056,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.274368231,0.2,0.000104257,0.833102044,0.519011387,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.252707581,0.2,0.001287152,0.891592786,0.501216711,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.252707581,0.2,0.000663443,0.900892665,0.205957064,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.252707581,0.2,0.000767395,0.857715431,0.181991343,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.252707581,0,0.001194338,0.907655311,0.163117865,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.223826715,0.066666667,0.005993839,0.84540505,0.375171088,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.180505415,0.066666667,0.005618459,0.956713427,0.062737355,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.184115523,0,0.00136984,0.94621499,0.054632621,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.216606498,0,0.010686089,0.912968657,0.087452677,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.216606498,0,2.61504E-05,0.911682886,0,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.317689531,0,0.001435653,0.864456273,0.399735156,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.321299639,0.2,0.001564355,0.797271984,0.501768346,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.342960289,0,0.008996879,0.886630541,0.152782865,0.363636364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36101083,0,0.000269294,0.939246814,0.027316311,0.454545455,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36101083,0,0.002099272,0.876519118,0.037072242,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.368231047,0,0.001676969,0.78997996,0.473384355,0.545454545,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.386281588,0,0.015753718,0.836472946,0.248000694,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.397111913,0,0.00305905,0.839679359,0.153849804,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.397111913,0,0.000343383,0.90991519,0.050974333,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.397111913,0,0.002883548,0.897573066,0.137167295,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.429602888,0,0.000699006,0.929458918,0.251782063,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.397111913,0.2,0.067556154,0.867162806,0.467110248,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.328519856,0.066666667,0.000832364,0.815159599,0.096958,0.727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.324909747,0,0.002803109,0.842885772,0.381956792,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.299638989,0.2,0.000117698,0.824649299,0.675244195,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.321299639,0,0.009700716,0.8482299,0.244676797,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.324909747,0,0.002240039,0.903807615,0.202212027,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.36101083,0,0.002586544,0.832928898,0.433332987,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.371841155,0,0.189179264,0.854478236,0.177946761,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.389891697,0,0.004717547,0.918896673,0.087625434,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.180505415,0,0.001339127,0.926339078,0.023726235,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.21299639,0,8.16044E-05,0.853421082,0.10874549,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.216606498,0,0.000832364,0.892147816,0.049429903,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.216606498,0,0.002014811,0.83217507,0.064876423,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.252707581,0.2,0.004405693,0.886832545,0.226927349,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.245487365,0.2,0.006744599,0.890981964,0.261686283,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.245487365,0.2,0.002883548,0.951903808,0.270097975,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.245487365,0.2,0.008011506,0.90024497,0.291943905,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.238267148,0.2,0.000325601,0.905811623,0.222433452,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.249097473,0.066666667,0.033771957,0.880650261,0.316967669,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.249097473,0.2,0.008996879,0.915258998,0.332950995,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.252707581,0.2,0.162151906,0.871743487,0.390064491,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.216606498,0.466666667,0.016879858,0.950446493,0.116052429,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.216606498,0,0.002014811,0.935871743,0.075952868,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.216606498,0,0.000134647,0.95991984,0.031092489,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.216606498,0,0.002943877,0.938786693,0.052337108,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,0,0.004492319,0.89739479,0.074144484,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,0,0.016879858,0.878156313,0.140050774,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,0,0.033771957,0.878713908,0.203897331,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.216606498,0,0.000602018,0.911547255,0.217137311,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.216606498,0,0.003647714,0.92213002,0.074144484,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.198555957,0.066666667,0.020258278,0.89874501,0.196643776,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.184115523,0.066666667,0.014627578,0.902204409,0.15378085,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.180505415,0.066666667,0.004717547,0.928472305,0.13016509,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.21299639,0,9.98564E-06,0.907370261,0.276224533,0.454545455,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.216606498,0,0.001015974,0.885994068,0.222433452,0.454545455,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.180505415,0,0.003155028,0.911207054,0.114586593,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.173285199,0,0.028704327,0.901921603,0.138533037,0.272727273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.155234657,0,0.000909147,0.89739479,0.248098565,0.363636364,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.151624549,0,0.000738519,0.885309178,0.196946285,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.144404332,0,0.0021596,0.919839679,0.092041479,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.008095967,0.917075431,0.164765355,0.272727273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.144404332,0,0.001676969,0.899799599,0.187678225,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.144404332,0,0.004210784,0.904674309,0.170257978,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.008192493,0.894455471,0.082382677,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.133574007,0,0.005899994,0.880488337,0.184301685,0.363636364,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.126353791,0,0.002240039,0.831128818,0.587663989,0.454545455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.115523466,0,0.001254667,0.852226052,0.304521775,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.108303249,0,0.003366179,0.879377956,0.222433452,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.108303249,0,0.001918285,0.899226934,0.265684153,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.108303249,0,0.001975065,0.945223888,0.06590629,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.108303249,0,0.001508048,0.953136994,0.102229673,0.090909091,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.108303249,0,0.001864659,0.935871743,0.070025016,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.108303249,0,0.004041863,0.967935872,0.054372374,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.006744599,0.967935872,0.059315587,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.003178489,0.95991984,0.062559408,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.000646963,0.941368497,0.04143342,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.00188812,0.895791583,0.39803873,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.014177122,0.895494669,0.149936458,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.119133574,0,0.002444792,0.95511022,0.06218572,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.001015974,0.967935872,0.091522468,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.006744599,0.936977315,0.121926155,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.002014811,0.935871743,0.102389825,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.115523466,0,0.002326665,0.909745571,0.332590653,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.122743682,0,0.010967623,0.907124649,0.165734423,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.133574007,0,0.202692943,0.945223888,0.088267525,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.018569068,0.938786693,0.07024226,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.002400916,0.918995752,0.095770205,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.023636697,0.933405371,0.098859065,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.006322296,0.947323126,0.078638381,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.002690495,0.945891784,0.062281366,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.000325601,0.9498998,0.093916593,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.001918285,0.95083511,0.111216726,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.158844765,0,0.000621213,0.93987976,0.153585108,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.16967509,0,0.007870739,0.919406493,0.0269619,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.180505415,0,0.006406757,0.925183808,0.263498374,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.180505415,0,0.006369219,0.935871743,0.122120414,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.16967509,0,0.000550829,0.945997275,0.13790874,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.0021596,0.967935872,0.072600054,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.001301589,0.955911824,0.048193915,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.001676969,0.951903808,0.060486328,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.002803109,0.914495551,0.087038951,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.135124549,0.967935872,0.040442109,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.108303249,0,0.000663443,0.955603367,0.030529733,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.108303249,0,0.060799315,0.967935872,0.025276596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.108303249,0,0.002066787,0.95083511,0.074144484,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.108303249,0,0.001001285,0.938162084,0.105449768,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.108303249,0,0.000832364,0.903807615,0.124456706,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.111913357,0,0.002943877,0.935871743,0.089591004,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.137184116,0,0.032082747,0.958316633,0.10559954,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.00107368,0.944616593,0.105747087,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.144404332,0.2,0.000198911,0.951903808,0.243617272,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.158844765,0.2,0.000738519,0.883905731,0.336121413,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.176895307,0.2,0.000767395,0.912968657,0.476029088,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.144404332,0.066666667,0.62161699,0.691089379,0.392765574,0.909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.144404332,0,0.027015117,0.918465411,0.151035279,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.144404332,0,0.004041863,0.887775551,0.366088389,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.144404332,0,0.047285636,0.940452425,0.092680605,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.151624549,0.066666667,0.189179264,0.908082725,0.139565869,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.176895307,0.066666667,0.008996879,1,0.197718871,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.176895307,0.066666667,0.015190648,0.967935872,0.12690125,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.173285199,0.066666667,0.202692943,0.967935872,0.110157201,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.16967509,0.066666667,0.003929249,0.935871743,0.080076043,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.144404332,0,0.000663443,0.947024609,0.087038951,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.144404332,0,0.283775017,0.967935872,0.117252087,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.001676969,0.935871743,0.095607088,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.005477691,0.933405371,0.06590629,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.003929249,0.939434389,0.126045623,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.005393231,0.946559679,0.071587982,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.001216276,0.935871743,0.074144484,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.144404332,0,0.003366179,0.953136994,0.083412544,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.158844765,0,0.001523405,0.952972505,0.08940935,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.180505415,0,0.002943877,0.951903808,0.120700547,0.181818182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.173285199,0,0.002066787,0.938974589,0.166412845,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.158844765,0,0.037150376,0.885165531,0.186420734,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.158844765,0,0.270261338,0.943887776,0.097976745,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.144404332,0.066666667,0.010123019,0.951903808,0.199619935,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.144404332,0.066666667,0.001113899,0.957247936,0.29146419,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0.066666667,0.175665585,0.919839679,0.177301704,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0.066666667,0.064177734,0.951903808,0.129223455,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0.066666667,0.24323398,0.95877483,0.157276021,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.006744599,0.967935872,0.143654938,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.003366179,0.957247936,0.131812581,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.144404332,0,0.004331442,0.957247936,0.138178626,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.162454874,0,6.95486E-06,0.882965932,0.19065735,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.187725632,0,0.00384881,0.80761523,0.51610344,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.180505415,0,0.004814073,0.858242886,0.432796923,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.155234657,0.2,0.000550829,0.930397435,0.136330204,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.216606498,0.066666667,0.023636697,0.890981964,0.304382384,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.216606498,0.066666667,0.001216276,0.935871743,0.294186034,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.216606498,0.066666667,0.003366179,0.925183808,0.243029306,0.272727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.209386282,0.066666667,0.005618459,0.907014028,0.37601856,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.180505415,0.066666667,0.000767395,0.903807615,0.451045363,0.545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.180505415,0.066666667,1.33536E-05,0.867856994,0.247148032,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.144404332,0,0.0021596,0.938009459,0.083412544,0.090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.180505415,0.066666667,7.86906E-06,0.847027495,0.01348095,0.636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
